material,bandgap
NdCrO3,2.3395
NdCrO4,0.2471000000000001
SmCrO4,0.2479
EuCrO4,0.03509999999999991
GdCrO3,2.4135999999999997
GdCrO4,0.6165
TbCrO4,0.24909999999999988
TbCrO3,2.4854000000000003
DyCrO3,2.4922
DyCrO4,0.2492000000000001
HoCrO4,0.24740000000000006
HoCrO3,2.4964000000000004
ErCrO3,2.51
ErCrO4,0.24580000000000002
TmCrO4,0.21420000000000017
TmCrO3,2.5329
YbCrO4,2.3211
LuCrO4,0.23330000000000028
LuCrO3,2.5313000000000003
Ta2CrO6,1.1376999999999997
TaCrO4,2.3097
CrWO4,1.6685999999999996
Cr2WO6,1.4806
CrIrO4,0.0
CrAuO2,1.1326
Cr2HgO4,1.2575000000000003
CrHgO4,1.3635
Tl2CrO4,2.5156
Tl2Cr3O12,1.7286000000000001
TlCr3O8,1.8267
CrPbO4,2.0326000000000004
CrPb2O5,1.8217999999999996
Cr2(Bi2O5)3,2.3562
Cr(Bi7O12)2,2.018
AcCrO3,1.7683999999999997
UCrO4,0.33869999999999933
MnFeO3,0.8193000000000001
Mn(FeO2)2,0.0
Mn2FeO4,0.0
MnNiO3,1.3822
MnCuO2,0.00749999999999984
Mn(Cu3O4)2,0.0
Mn3Zn2O8,1.2662000000000002
Mn2ZnO4,0.7286999999999999
MnGeO3,1.5753000000000004
Mn2GeO4,1.0831
Mn(AsO2)2,1.9687999999999999
Mn2As2O7,1.2487999999999997
Mn(AsO3)2,1.7241
MnSe2O5,2.4338
MnSeO3,3.2391000000000005
MnSeO4,1.2126
Mn(SeO3)2,1.2896999999999998
Mn3Se3O10,0.05790000000000006
Rb3Mn16O32,0
Rb2MnO4,0.5128
Rb3MnO3,1.5671
RbMnO2,1.9609
Sr16Mn8O29,0.4502999999999999
Sr2Mn2O5,0.4341000000000004
Sr7Mn4O15,1.3692000000000002
SrMnO3,0.9944000000000002
Y2Mn2O7,0.8710999999999998
YMnO3,0.0
YMn2O5,1.0726
Mn3Nb6O11,0.23380000000000045
Mn4Nb2O9,1.8273000000000001
MnNb2O6,2.5349000000000004
MnMoO4,2.7361000000000004
MnAgO2,0.28949999999999987
Mn2CdO4,0.8848000000000003
Mn3Cd2O8,1.1042999999999998
MnIn2O4,1.2622999999999998
MnSnO3,0.8775999999999993
Mn2SnO4,0.0
Mn(SbO2)2,1.6341999999999999
Mn(SbO3)2,0.5120000000000005
Mn3TeO6,0.7581999999999995
Mn2Te3O8,2.4645
Mn(IO3)2,2.5617
CsMnO4,2.2208
Cs2MnO4,0.5825
Ba4Mn3O10,1.1454000000000004
Ba3Mn2O8,1.5797
BaMnO3,2.0603
Ba6Mn5O16,1.2983000000000002
Ba2MnO3,1.6202999999999999
Ba8Mn8O21,0.3971999999999998
Ba5Mn5O14,1.0222000000000002
LaMn2O5,1.1301000000000005
LaMnO3,0.0
PrMn2O5,1.0968999999999998
PrMnO3,0.057000000000000384
NdMn2O5,1.2426
NdMnO3,0.07969999999999988
SmMn2O5,1.0884999999999998
SmMnO3,0.2744
Sm2Mn2O7,0.7452000000000001
Eu2Mn2O7,0.0
EuMnO3,0.0
EuMn2O5,0.0
GdMn2O5,1.1982999999999997
TbMn2O5,1.0814999999999997
TbMnO3,0.4016000000000002
Tb2Mn2O7,0.8691
Dy2Mn2O7,0.9041000000000001
DyMnO3,0.0
DyMn2O5,1.0799000000000003
HoMnO3,0.0
HoMn2O5,1.0706000000000002
Ho2Mn2O7,0.9335
ErMnO3,0.0
Er2Mn2O7,1.0707
ErMn2O5,1.0779
Tm2Mn2O7,0.9965999999999999
TmMnO3,0.0
YbMnO3,0.5091000000000001
LuMn2O5,1.0698000000000003
LuMnO3,9.999999999976694e-05
Lu2Mn2O7,1.0081000000000002
Ta2Mn4O9,2.4553000000000003
Ta2MnO6,3.1393000000000004
Mn3WO6,2.0382000000000002
MnWO4,2.3562999999999996
Mn(ReO4)2,3.1356
Mn(PtO2)3,0.2408999999999999
MnAuO2,0.0
Mn2Tl2O7,0.0
Mn8PbO16,0.10519999999999996
Mn6PbO12,0.0
Mn2BiO5,0.4782000000000002
UMnO4,0.9722
Fe2NiO4,1.3615999999999997
FeCuO2,0.8056999999999999
Zn(FeO2)2,1.6686
Zn2Fe7O12,1.1355999999999997
Ga2FeO4,0.5741000000000005
FeGeO3,1.5711999999999997
Fe2GeO4,1.4076999999999997
Fe3(GeO4)2,1.5697000000000005
FeAsO4,2.083
Fe4As5O13,1.6975
Fe7(AsO4)6,1.5249
Fe(AsO2)2,2.4168000000000003
Fe2(Se2O5)3,2.6028
Fe2Se2O7,2.062
Fe2(SeO4)3,2.2573000000000003
Rb6Fe2O5,1.2235
RbFeO2,2.1559
Rb8Fe2O7,1.6081
Rb4Fe2O5,1.8578999999999999
Rb3FeO3,1.9968
Rb2Fe2O3,1.0686999999999998
Rb5FeO4,1.8773000000000002
Sr21Fe14O47,0.04430000000000023
Sr24Fe16O53,0.03090000000000037
SrFeO3,0.3320000000000003
Sr3Fe2O7,0
Sr3(FeO3)2,0.5069999999999997
Sr8Fe8O23,0
Sr2FeO4,0
Sr3Fe2O5,0.8606000000000003
Sr2Fe2O5,0.7521
Sr12Fe8O27,0.006099999999999994
Y2Fe2O7,0.05550000000000033
YFeO3,1.5605000000000002
Nb2FeO6,2.2184999999999997
Fe2(MoO4)3,2.4348
FeAgO2,1.1341
Cd(FeO2)2,1.8014
Fe(SbO3)2,0.0
Fe(SbO2)2,0.5327000000000002
FeSbO4,1.0037000000000003
Fe2TeO6,1.2382
Fe2(TeO3)3,1.8539000000000003
Fe3(TeO3)4,1.7809
FeTe6O13,2.3469999999999995
Fe(IO3)3,2.4612000000000003
Cs6Fe2O5,1.5097999999999998
Cs2FeO4,1.6677
Ba4Fe4O11,0
Ba2Fe2O5,1.4196
Ba(FeO2)2,1.7429000000000001
BaFeO3,0.14849999999999985
Ba2FeO4,0.5184
LaFeO3,1.3628999999999998
PrFeO3,1.4466999999999999
NdFeO3,1.4748999999999999
SmFeO3,1.5177999999999998
EuFeO3,0.0
Eu2Fe2O5,0.3803000000000001
GdFeO3,1.6787999999999998
TbFeO3,1.5513
DyFeO3,1.5602999999999998
HoFeO3,1.5675
TmFeO3,1.1925999999999997
YbFeO3,0.0
Ta2FeO6,2.3539000000000003
TaFeO4,2.0926
FeWO4,2.401
FeAuO2,0.6094000000000004
AcFeO3,0.9887999999999995
Co2NiO4,0.0
CoCuO2,0.0862999999999996
Zn(CoO2)2,1.9447
Zn5Co19O32,0.0
Ga2CoO4,1.7927
CoGeO3,1.4632999999999994
Co29Ge13O56,2.0945
Co7(AsO6)2,0.7673000000000005
Co(AsO3)2,1.9811999999999999
Co3(AsO4)2,1.7669000000000001
Co2As2O5,1.9352
CoSeO4,1.6888999999999998
CoSeO3,2.5183
CoSe2O5,2.3763
Rb3CoO2,1.3335000000000001
Rb5(CoO2)2,0.0
Rb2Co2O3,1.354
Rb6Co2O7,1.1372
Rb2CoO3,0.4884
Sr21Co14O43,0.021700000000000053
Sr2Co2O5,0.16149999999999975
Sr6(CoO3)5,0.4873000000000003
SrCo6O11,0.09779999999999989
Y2Co2O7,0.024699999999999722
Nb2CoO6,2.3241
CoMoO4,0.3567999999999998
Co(RhO2)2,0.7908
CoPdO2,0.0
CoAgO2,1.4273000000000002
Cd(CoO2)2,0.4608000000000003
Co2SnO4,1.2959999999999994
Co(SbO3)2,0.2839999999999998
Co7(SbO6)2,0.6821000000000002
Co3TeO8,0.0
Co2Te3O8,2.4752
Co3TeO6,1.0655000000000006
Co(IO3)2,2.5001999999999995
Cs2CoO3,0.5157
Cs6Co2O7,1.1449000000000003
Ba2CoO4,1.2212999999999998
BaCoO3,0.0
BaCoO2,0.39670000000000005
LaCoO3,0.03669999999999973
PrCoO3,0.0
SmCoO3,0.0
Eu2CoO4,0.0
YbCoO3,0.0
Ta2CoO6,2.5215000000000005
CoWO4,2.3735
Co(ReO4)2,0.0
CoPtO2,0.0
Co(PtO2)3,0.3764000000000003
CoAuO2,0.0
Co(BiO3)2,0.0
UCoO4,1.4455999999999998
Zn(NiO2)2,0.13780000000000037
Ga2NiO4,1.5034
Ni2GeO4,2.1356
Ni17(As3O16)2,2.8581999999999996
Ni(AsO3)2,2.2402
Ni3(AsO4)2,2.3598000000000003
NiSeO3,3.0745
NiSeO4,2.1045000000000003
Rb2NiO2,2.7811
Sr(NiO2)4,0.37180000000000035
Sr18Ni13O42,1.1957000000000004
YNiO3,0.0
Nb2NiO6,2.9339
NiMoO4,3.0004
Ni(SbO3)2,0.8810000000000002
Ni2Te3O8,3.0199000000000007
Ni3TeO6,1.6891999999999996
Ni(IO3)2,3.0322000000000005
Cs2NiO2,2.6343
BaNiO3,1.4754999999999998
LaNiO3,0.0
PrNiO3,0.0
SmNiO3,0.0
EuNiO3,0.0
GdNiO3,0.0
TbNiO3,0.0
DyNiO3,0
HoNiO3,0.0
ErNiO3,0.0
YbNiO3,0.0
Ta2NiO6,2.7613000000000003
NiWO4,2.8991
Re2NiO8,3.8913
NiAuO2,0
Zn(CuO2)2,0.3178000000000001
GaCuO2,0.9824999999999999
Cu3(AsO4)2,0.0
CuSe2O5,0.00550000000000006
CuSeO4,0.0
CuBrO2,0.8900999999999999
RbCuO,1.1566000000000003
Rb3CuO2,1.4327
RbCuO2,0.9136000000000001
Rb3Cu5O4,1.5344999999999998
Sr(CuO)2,1.8082999999999996
Sr2Cu2O5,0.0
Sr2CuO3,0.0
SrCuO2,0.0
Sr4Cu2O7,0.8323
YCu7O12,0
Y6Cu11O24,0.0036000000000000476
Y(CuO2)2,0.0
CuRhO2,0.9581
CuPdO2,0.0
CuAgO2,0.0
Cd(CuO2)2,0.3201999999999998
Cu(SbO3)2,0.0
CuTeO4,0.0
Cu(IO3)2,0.48930000000000007
CsCuO2,0.9433999999999999
Cs3Cu5O4,1.6383
CsCuO,1.1227
CsCu3O2,1.4572
Ba2CuO3,0.0
BaCuO2,0.0
Ba2(CuO2)3,0.0
Ba(CuO)2,1.3793000000000002
Ba2Cu2O5,0.7701
La(CuO2)2,0.0
LaCuO2,2.5161999999999995
LaCuO3,0.0
PrCuO2,2.3548
Pr2CuO4,0.0
Nd2CuO4,0.0
Nd(CuO2)2,0.0
NdCuO2,2.4050999999999996
Sm(CuO2)2,0.0
SmCuO2,2.502
SmCuO3,0.12179999999999991
Eu(CuO2)2,0.0
EuCuO2,0.0
Gd(CuO2)2,0.00820000000000043
Dy(CuO2)2,0.0
Ho(CuO2)2,0.0
Er(CuO2)2,0.0
Tm(CuO2)2,0.0
Yb2Cu2O5,0.9219999999999999
Lu(CuO2)2,0.0
ReCuO4,1.4917999999999998
Cu4PtO5,0.0
CuAuO2,0.0
Tl(CuO)2,0.0
Cu2PbO2,0.6290000000000004
Cu6PbO8,0.0
Cu(BiO2)2,0.0
AcCuO3,0.3761000000000001
Zn(GaO2)2,2.3104999999999998
Zn2GeO4,1.9751999999999998
Zn2As2O7,2.4425000000000003
Zn3(AsO4)2,2.1388000000000003
Zn3(AsO3)2,3.5393
ZnSeO3,3.9227
ZnSe2O5,3.0412999999999997
ZnSeO4,2.0896
Rb2Zn3O4,1.4095
Rb2ZnO2,1.5006
SrZnO2,2.0793
Nb2ZnO6,3.2874000000000003
Zn(MoO2)2,2.233
ZnMoO4,3.5481000000000003
Zn3Mo2O9,3.0797
Zn(RhO2)2,0.9323999999999999
Zn(SbO3)2,0.5421999999999993
Zn2Te3O8,3.2909
Zn3TeO6,1.0627999999999997
Zn(IO3)2,3.2505000000000006
Cs2ZnO2,1.7128999999999999
Cs4ZnO3,1.6802
Ba2ZnO3,2.6719
BaZnO2,2.2704999999999997
Ta2Zn3O8,3.5103000000000004
ZnWO4,3.2609000000000004
Zn(ReO4)2,3.9894
Zn2PtO4,0.6309
Zn(PtO2)3,0.31130000000000013
Ga4GeO8,2.4592
GaAsO4,3.0694
Rb5GaO4,1.8405
Rb3GaO3,2.4165
RbGaO2,2.4653
SrGa4O7,2.4295
Sr3Ga4O9,2.8861
Sr(GaO2)2,3.0697
Y3Ga5O12,3.3529000000000004
NbGaO4,3.4596
GaAgO2,0.5832999999999999
Cd(GaO2)2,1.5793000000000001
Ga2TeO6,0.7341000000000006
Ga(IO3)3,3.3088
Cs3GaO3,2.8922000000000003
Ba4Ga2O7,3.2427
Ba(GaO2)2,3.0292000000000003
BaGa4O7,2.6879
Ba3Ga4O9,2.9232
La4Ga2O9,3.8863
La3Ga5O12,2.869
Pr4Ga2O9,3.6091999999999995
Pr3GaO6,3.6286
Nd3GaO6,3.6475999999999997
Nd3Ga5O12,3.0611
Sm3GaO6,3.6243
Sm3Ga5O12,3.1576
Gd3Ga5O12,3.2615000000000003
Gd3GaO6,2.9661
Tb3GaO6,3.6053999999999995
Tb3Ga5O12,3.2791
Dy3Ga5O12,3.3047
Ho3Ga5O12,3.3260999999999994
Er3Ga5O12,3.3298000000000005
TmGaO3,2.9219999999999997
LuGaO3,2.8827999999999996
Lu3Ga5O12,2.3544
Ga2PbO4,3.4441000000000006
Ga4Bi2O9,2.8782
Rb6Ge2O7,2.8402000000000003
Rb4GeO4,2.6853
Rb2GeO3,3.0091
Rb2Ge4O9,2.8753
SrGe4O9,3.0645000000000002
SrGeO3,3.4068
Sr3GeO,0.3363999999999998
Sr2GeO4,3.566
Y2Ge2O7,3.7719000000000005
Y2GeO5,4.2355
ZrGeO4,3.7395000000000005
Ag2GeO3,0.21130000000000004
Ag5GeO4,0.6784999999999999
Cd2GeO4,1.0893
Cd2Ge7O16,2.1004
In2Ge2O7,1.7955
SnGeO3,2.0427000000000004
Ge3Sb2O9,3.036
Ge(TeO3)2,3.8764999999999996
Cs2GeO3,3.0623
Cs4GeO4,2.7670999999999997
Ba2GeO4,4.176399999999999
BaGeO3,3.5403000000000002
Ba3GeO,0.37090000000000023
BaGe4O9,3.0551
Ba3GeO5,2.9101999999999997
La2Ge2O7,3.5542000000000002
La2GeO5,4.015499999999999
Nd2Ge2O7,3.4455
Nd4GeO8,3.5008
Sm2Ge2O7,3.6725000000000003
Eu2Ge2O7,0.0
EuGeO3,0.0
Eu2GeO5,3.2950999999999997
Gd2GeO5,3.113
Gd2Ge2O7,2.7786999999999997
Tb2Ge2O7,3.7452
Dy2GeO5,3.9954
Dy2Ge2O7,3.7422
Ho2Ge2O7,3.7385
Er2Ge2O7,3.7278999999999995
Er2GeO5,3.8644000000000003
Tm2GeO5,3.9474000000000005
Tm2Ge2O7,3.7188000000000003
Yb3GeO,0.0042999999999997485
YbGeO3,1.0216000000000003
Lu6Ge4O17,3.7402
Lu2Ge2O7,3.7065
HfGeO4,4.161099999999999
Hg2GeO4,0.8759999999999999
Tl8Ge5O14,2.2104
Ge3Pb5O11,2.5011
Ge3PbO7,2.9285999999999994
GePbO3,2.7131
Ge3(BiO3)4,3.4880999999999998
ThGeO4,3.8957
RbAsO2,3.8821
Sr(AsO3)2,3.2451999999999996
Sr3(AsO4)2,3.7859999999999996
Sr4As2O,1.1923999999999997
YAsO4,3.6597999999999997
Nb9AsO25,2.1016
MoAs2O7,2.5873
Ag3AsO4,0.0
AgAsO3,0.49849999999999994
Cd(AsO3)2,1.9253
Cd3(AsO4)2,1.6354
SbAsO3,3.5024999999999995
SbAsO5,1.7419999999999998
Cs3AsO4,3.3566000000000003
Cs3As5O9,3.1355999999999997
CsAs3O8,2.2357
CsAsO3,2.6306
Ba3(AsO4)2,3.9060000000000006
Ba2As6O11,3.1679000000000004
Ba4As2O,0.6692999999999998
LaAsO4,3.8186
PrAsO4,3.7124
Nd2As4O9,3.367
NdAsO4,3.7403
Sm2As4O9,3.3593
SmAsO4,3.6891999999999996
EuAsO4,0.0
Gd3As5O12,2.386
GdAsO4,3.4222
TbAsO4,3.6466000000000003
DyAsO4,3.6275000000000004
HoAsO4,3.609
ErAsO4,3.5786000000000002
TmAsO4,3.5505
YbAsO4,0.0
Yb4As2O,0.9593000000000003
LuAsO4,3.5333000000000006
Hg3(AsO4)2,0.9868999999999999
Hg3AsO4,1.7517
HgAsO3,1.2350999999999999
Hg(AsO3)2,0.7083000000000004
TlAsO4,0.0
Tl3AsO4,2.5807
As2Pb8O13,2.0589999999999997
As2Pb3O8,3.3060000000000005
As2PbO4,2.8420999999999994
As2Pb2O5,2.9362000000000004
As2PbO6,2.1358
BiAsO4,3.1574000000000004
Bi15AsO25,2.3058
Rb2SeO4,3.6361
SrSe2O5,3.2807999999999997
SrSeO3,3.6958
SrSeO4,3.512
Y2SeO2,2.156
YSeO3,1.8121
Y2(SeO4)3,3.8169000000000004
Nb2Se4O13,2.427
PdSe2O5,0.9946999999999999
PdSeO3,1.0589
Ag2SeO3,1.7004000000000001
Ag2SeO4,0.5841
CdSe2O5,2.8994
CdSeO3,3.4047
CdSeO4,1.6838
Cd3Se3O10,3.068
In2(Se2O5)3,3.4656
Sn(SeO3)2,2.5822000000000003
TeSeO4,3.0675000000000003
Cs2SeO4,3.8005999999999998
BaSeO4,3.6982
BaSe2O5,3.3781000000000003
BaSeO3,3.8804
La10Se14O,1.5518999999999998
La2(SeO3)3,3.5120000000000005
La2SeO2,2.4067
La4Se3O4,1.3261000000000003
Ce(SeO3)2,1.2671
Ce(SeO4)2,1.2847
Ce2SeO2,0.0
Pr2SeO2,2.1691000000000003
Pr4Se3O4,1.3245000000000005
Pr2(SeO3)3,3.6446999999999994
Nd2SeO2,2.1457
Nd4Se3O4,1.3232999999999997
Sm2SeO2,2.1358
Sm4Se3O4,1.2744000000000004
Sm2(SeO3)3,3.9039
Sm2Se5O13,3.6065
EuSeO4,0
Eu2SeO2,0.0
EuSeO3,0.010200000000000209
Gd2SeO2,1.3184999999999998
Gd2Se2O,1.3044000000000002
Tb2Se2O7,3.2198999999999995
Tb2SeO2,2.1447000000000003
DySeO3,1.7860999999999998
Dy2SeO2,2.1494999999999997
Dy2(SeO4)3,3.7761
Ho2SeO2,2.1517000000000004
Ho2(SeO3)3,3.9351
Ho2(SeO4)3,3.8112
Er2SeO2,2.1741000000000006
Er2(SeO3)3,3.9484999999999997
Tm2SeO2,2.1147
Yb2(SeO4)3,3.8047999999999997
Au2Se4O11,1.4326
Au2Se3O10,0.9414
Hg3Se4O5,1.8293
HgSeO3,2.5934
HgSeO4,0.8439999999999999
Hg3Se3O10,1.9291
Hg2SeO3,2.3228
Hg2SeO5,0.7264
Hg3SeO6,0.4373
Tl2(SeO3)3,2.1587
Tl2SeO4,3.3122
PbSeO3,2.8838
Pb3SeO5,2.4614000000000003
PbSe2O5,3.1225000000000005
PbSeO4,3.2987
Bi2(SeO3)3,3.3926999999999996
Bi2SeO5,2.8422
Bi2SeO2,0.3719000000000001
ThSe2O7,3.7518
ThSeO,0.7690000000000001
USeO,0.0
USe2O7,2.1387
USeO6,2.0194
NpSeO,0.0
Rb6Br4O,1.5308000000000002
RbBrO3,4.1678
Sr(BrO3)2,4.1387
Sr4Br6O,4.2196
Y3BrO4,4.2046
YBrO,3.6348
NbBr3O,1.9611
NbBr2O,0.9038000000000002
AgBrO2,0.0
InBrO,1.9948
Sb4Br2O5,2.376
Sb8Br2O11,2.6698
Te6Br2O11,2.5231000000000003
CsBrO3,4.3026
Ba(BrO3)2,4.1943
Ba4Br6O,4.1634
LaBrO,3.7256
CeBrO,0.0
PrBrO,4.462999999999999
NdBrO,4.4818999999999996
SmBrO,4.5207
Eu4Br6O,0.7505999999999999
Eu2BrO2,2.2646
EuBrO,0.0
GdBrO,2.8895
HoBrO,3.6526999999999994
TmBrO,4.3469
LuBrO,4.3926
AuBrO2,0.0
Hg5(BrO2)2,0.25020000000000003
HgBrO3,3.1922
Pb(BrO3)2,3.6032
Pb3(BrO)2,2.3882
Pb13(Br3O5)2,2.0074000000000005
Bi3BrO4,0.9142999999999999
BiBrO,2.2701
Bi4Br2O5,2.5121
AcBrO,4.241
PaBr3O,1.7543
UBrO2,0.11479999999999979
PuBrO,0.0
RbYO2,3.6085999999999996
Rb2ZrO3,3.5441
Rb4Nb11O30,2.7891999999999997
RbNbO3,3.3068
Rb2MoO4,4.4469
Rb2Mo3O10,3.4062
RbTcO4,3.2685
Rb2RuO4,0.5314999999999999
RbAgO,1.4174
RbAgO2,1.0264
Rb3AgO2,1.5831
Rb2CdO2,1.3087
Rb2In4O7,1.4515999999999996
Rb3InO3,2.2416
Rb4SnO4,2.1562
Rb2SnO3,2.1212999999999997
Rb4SnO3,1.4742000000000002
Rb2Sn2O3,1.2253000000000003
Rb2SnO2,2.2294
Rb3SbO3,3.1608
Rb4Sb2O5,2.4297
Rb3Sb5O14,1.1656000000000004
Rb4SbO4,0.0
Rb2Sb8O13,2.3306
Rb2Sb4O11,1.8205
RbSbO2,2.2517
Rb2TeO3,3.5879
Rb(TeO3)2,0.0
Rb6Te2O9,0.8486999999999998
Rb4Te8O23,1.2942999999999998
RbIO3,3.1835000000000004
Rb4I2O,0.8507
Rb3IO,0.6342999999999999
RbLaO2,3.5220000000000002
Rb2CeO3,2.1298000000000004
RbNdO2,3.4261
RbSmO2,3.4848
EuRbO2,0.0
RbGdO2,3.0036000000000005
RbDyO2,3.6027000000000005
RbHoO2,3.6250999999999998
RbErO2,3.6465999999999994
RbTmO2,3.6638
Rb3LuO3,2.5397
RbLuO2,3.6930999999999994
Rb2Hf2O5,1.9487
Rb3Ta5O14,3.7127
RbTaO3,3.5412
Rb2Ta15O32,0.05679999999999996
Rb5(WO3)18,0
Rb(WO3)6,0.22059999999999969
Rb2WO4,4.385400000000001
Rb(WO3)3,0
Rb2W2O7,2.423
RbReO4,4.1189
RbOsO3,0
Rb(OsO3)2,0.0
Rb7Au5O2,0.6267999999999999
RbAuO,1.4283000000000001
Rb3AuO,0.2056
RbAuO2,1.4611
Rb5Au3O2,0.8051000000000001
Rb2HgO2,2.0173
Rb3TlO3,1.4607999999999999
RbTlO2,0.8480999999999996
Rb5Tl3O,0.0
Rb4PbO4,1.5927000000000002
Rb2PbO3,1.236
Rb2Pb4O7,0.9863
Rb2PbO2,1.8864000000000003
Rb4PbO3,2.1723
RbBiO2,2.1958
Rb3BiO3,3.1029
Rb2Bi4O7,2.6064000000000003
Rb2UO4,1.8996
RbUO3,0.45230000000000015
Rb2U2O7,1.6672
Rb2NpO4,0.3748
Rb2Pu2O5,0.0
SrZrO3,3.6203
Sr2Zr7O16,3.8849
Sr2Nb2O7,2.7520999999999995
SrNb8O14,0.25839999999999996
SrNb2O6,2.9952
Sr5Nb5O17,0.0
Sr4Nb2O9,3.6456999999999997
Sr5Nb4O15,2.8004000000000002
SrNb2O4,1.1539000000000001
Sr2MoO4,0
SrMoO4,3.8051000000000004
SrTcO3,0.0
Sr4(RuO4)3,0
Sr2Ru3O10,0.0
Sr4Ru2O9,0.0
Sr2RuO4,0.0
SrRuO3,0.0
Sr3Ru2O7,0.0
Sr6(RhO3)5,0.004699999999999704
Sr4RhO6,0.0
Sr2RhO4,0.0
Sr3(RhO2)16,0.0
Sr(RhO2)2,1.3203999999999998
Sr4PdO6,1.6164
SrPd3O4,0.0
Sr2PdO3,0.22710000000000008
SrAgO2,0.5637000000000001
Sr(Ag3O2)2,0.8503000000000003
SrIn2O4,1.8083
SrSnO3,1.7365
Sr2SnO4,2.6454999999999997
Sr3SnO,0.0
Sr(SbO3)2,2.779
Sr2Sb2O7,1.3571
Sr4Sb2O,0.9842
SrTeO4,2.2328
Sr3Te4O11,3.1807999999999996
SrTeO3,3.4746999999999995
Sr3TeO6,3.0317
Sr2I2O,3.4218
Sr4I6O,3.5856
Sr(IO3)2,3.7390000000000003
Sr2CeO4,2.2243000000000004
SrEr2O4,3.7705
SrTm2O4,3.8126999999999995
SrLu2O4,3.8741000000000003
SrHfO3,4.1704
Sr2Ta2O7,2.9093
SrTa2O6,3.2289999999999996
SrTa4O11,3.5237
Sr4Ta2O9,4.1956999999999995
Sr5Ta4O15,3.3459000000000003
SrWO4,4.6571
Sr3WO6,3.5803999999999996
Sr7W4O19,3.0853
Sr11(ReO6)4,0.0042999999999997485
Sr5(ReO6)2,2.1062000000000003
Sr11(OsO6)4,0.0
Sr4IrO6,0.0
Sr2IrO4,0.0
Sr4PtO6,2.2142999999999997
SrPt3O4,0.0
Sr5(AuO4)2,1.3224
Sr(AuO2)2,1.5705999999999998
SrHgO2,2.2579
Sr3Tl2O6,0.7726000000000002
SrTl2O4,0.08289999999999997
Sr2Tl2O5,0.9457999999999998
Sr3PbO,0.0
Sr2PbO4,1.3966000000000003
SrPbO3,0.7933000000000003
Sr4Bi2O,1.4893999999999994
SrBiO3,0.31110000000000015
Sr(BiO2)2,2.5577
Sr5(BiO4)3,0.0
Sr2Bi2O5,2.2554000000000003
Sr2UO5,2.1693
Sr3U11O36,1.6713999999999998
SrUO4,1.9691000000000005
Sr5U5O19,0.0
Sr5U5O18,0.005700000000000038
Sr3UO6,2.2074999999999996
Sr4U2O9,0.00140000000000029
SrPuO4,0.0
Y4Zr3O12,4.1171
YNbO4,3.5446
YMoO3,2.7288999999999994
Y2MoO6,2.2728
Y2(MoO4)3,3.9229000000000003
Y(PdO2)2,0.0
YAgO2,2.4154
Y2Sn2O7,2.7501000000000007
Y3SbO7,2.8011
Y6TeO12,2.7253999999999996
Y2TeO6,3.0718
Y2TeO2,1.0487000000000002
Y2Te5O13,2.9944999999999995
Y(IO3)3,3.4466
YIO,3.4111000000000002
CsYO2,2.8477
BaY2O4,3.2493
Y5Dy3O12,4.0051000000000005
Y13Ho19O48,4.0174
YTaO4,4.0314
Y3TaO7,3.5002
YTa3O9,3.2338
Y6WO12,3.4318
Y2WO6,3.6851000000000003
Y3ReO8,1.6955
Y5(ReO6)2,0.0
Y2Pt2O7,1.4572000000000003
Y2Pb2O7,0.9986999999999999
Y5U2O12,0.0016999999999995907
Y9U5O28,0.033500000000000085
Y6UO12,1.9485999999999999
YUO4,0.0
Y3U2O10,0.14669999999999916
Y10U4O27,1.6892999999999998
Zr(MoO4)2,3.1151999999999997
Zr4Pd2O,0.0
ZrTe3O8,3.6712
Zr(IO3)4,3.1750999999999996
Cs2ZrO3,3.854
Cs4ZrO4,2.7473
BaZrO3,3.0377
Ba3Zr2O7,3.0246000000000004
Ba2ZrO4,2.9787999999999997
La2Zr2O7,3.7409
Ce2Zr2O7,0.0
Pr2Zr2O7,3.4620999999999995
Nd2Zr2O7,3.3252
Sm2Zr2O7,3.0741
EuZrO3,0.26510000000000034
Eu2Zr2O7,2.9071
Ho4Zr3O12,4.150399999999999
Er4Zr3O12,4.1668
Tm4Zr3O12,4.164999999999999
Lu4Zr3O12,4.2011
Nb2CdO6,3.4374000000000002
NbInO4,3.0227
Nb2SnO6,1.7399
NbSbO4,2.4311000000000003
Nb2Te3O11,2.5655
NbI3O,0.8108000000000002
NbI2O,0.8338000000000001
NbIO2,1.0522
Cs2Nb4O11,3.0547
CsNbO3,3.319
Ba13Nb14O42,0
Ba2Nb5O9,0.0
BaNb2O6,2.6143
Ba2Nb15O32,0.0
BaNbO3,0.0
Ba9Nb10O30,0.0
Ba5Nb4O15,2.5991
Ba4Nb14O23,0.0
BaNb7O9,0.0
BaNb4O6,0.0
Ba3Nb16O23,0.0
Ba3Nb2O8,4.499700000000001
BaNb8O14,0.33809999999999985
BaNb5O8,0.0
LaNb7O12,0.4455
LaNbO4,3.9345
La3NbO7,2.8479
CeNbO4,0.0
PrNbO4,3.7546999999999997
NdNbO4,3.6582
Nd3NbO7,2.8045999999999998
SmNbO4,3.5614000000000003
EuNbO3,0.0862999999999996
EuNbO4,0
EuNb8O14,0.013200000000000323
Eu3NbO7,0.017900000000000027
GdNbO4,3.1849000000000003
TbNbO4,3.5134000000000003
DyNbO4,3.4638
HoNbO4,3.5324999999999998
ErNbO4,3.5276
TmNbO4,3.4278000000000004
YbNbO4,0
